code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Bénevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
104020001;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;CEG AMBATOLAMPY;47,43507317;-19,37908393;76,53%;7;43;3;6;0;59;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104020009;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;CEG MAHAZINA;47,43823048;-19,39716848;76,53%;0;19;1;2;0;22;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104020602;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANKODONDONA I;COLLEGE PRIVE LES INTELLOS;47,43822949;-19,38908376;76,53%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021003;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;LYCEE PRIVE FJKM AMBATOLAMPY;47,4334634;-19,37989659;76,53%;8;2;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021004;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;COLLEGE PRIVE LA PROVIDENCE;47,42982394;-19,37887007;76,53%;17;0;0;0;0;17;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021006;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;ECOLE PRIVEE LA BERGERE;47,43204806;-19,37807686;76,53%;11;0;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021010;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANDAFIATSIMO;LYCEE CATHOLIQUE JUVENAT SACRE-COEUR;47,42133964;-19,39138267;76,53%;9;0;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021012;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;LYCEE PRIVE JASCO;47,43161257;-19,3794611;76,53%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021013;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;ECOLE PRIVEE MIEL'S SCHOOL;47,42970461;-19,38583178;76,53%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021016;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;LYCEE PRIVE SANDRAVAL;47,43347166;-19,3903941;76,53%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021019;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;LYCEE PRIVE ADVENTISTE BEMASOANDRO EST AMBATOLAMPY;47,431044;-19,3876595;76,53%;10;1;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021033;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBANIMASO I;INSTITUTION MARTHE HERVEE;47,43870485;-19,38005601;76,53%;9;2;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104030001;Publique;AMBATOLAMPY;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;CEG AMBATONDRAKALAVAO;47,5071445;-19,45315903;76,53%;1;11;0;0;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104030010;Publique;AMBATOLAMPY;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;VATOVANDANA II;CEG VATOVANDANA II;47,53218767;-19,49788185;76,53%;4;1;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104030401;Publique;AMBATOLAMPY;AMBATONDRAKALAVAO;ANTSAMPANDRANO;AMPANGABE SUD;CEG AMPANGABE SUD;47,50139242;-19,50513834;76,53%;6;1;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104031002;Privée;AMBATOLAMPY;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;BEZEZIKA;ECOLE PRIVEE CATHOLIQUE MAHATSINJO BEZEZIKA;47,49289478;-19,47383564;76,53%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104031004;Privée;AMBATOLAMPY;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;VATOVANDANA II;COLLEGE PRIVE CATHOLIQUE SAINT ANDRE VATOVANDANA II;47,53565087;-19,49817377;76,53%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104040001;Publique;AMBATOLAMPY;AMBODIFARIHY FENOMANANA;AMBODIFARIHY FENOMANANA;AMBODIFARIHY;CEG AMBODIFARIHY;47,55781833;-19,45559761;76,53%;3;8;0;1;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104041003;Privée;AMBATOLAMPY;AMBODIFARIHY FENOMANANA;AMBODIFARIHY FENOMANANA;AMBODIFARIHY;ECOLE PRIVEE CATHOLIQUE SAINT PIERRE CANISIUS AMBODIFARIHY;47,56188872;-19,4579321;76,53%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104041006;Privée;AMBATOLAMPY;AMBODIFARIHY FENOMANANA;AMBODIFARIHY FENOMANANA;AMBODIFARIHY;ECOLE PRIVEE LA LUMIERE;47,56079994;-19,45541398;76,53%;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050011;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;CEG IHAZOLAVA;47,41722273;-19,44858541;76,53%;5;15;1;2;0;23;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050012;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;LOVAINJAFY;CEG NAMBININTSOA LOVAINJAFY;47,43970902;-19,49567951;76,53%;3;7;1;2;0;13;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051001;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;COLLEGE PRIVE SAINT JOSEPH IHAZOLAVA;47,41651796;-19,45096077;76,53%;11;0;2;0;0;13;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051003;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;MANANJARASOA ANDAKANA;ECOLE PRIVEE CATHOLIQUE ANDAKANA;47,46132218;-19,50410746;76,53%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051009;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;ECOLE PRIVEE LUTHERIENNE ANDOHAFARIHY;47,43390245;-19,43418186;76,53%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051010;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;ANDRANOFOTSY SAHAMADIO;ECOLE PRIVEE CATHOLIQUE SAHAMADIO;47,47219035;-19,46537707;76,53%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051012;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;ECOLE PRIVEE LUTHERIENNE KOLOY IHAZOLAVA;47,4159959;-19,44654939;76,53%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051014;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;LYCEE PRIVE FLAMBEAU DU JOUR;47,39738751;-19,3426649;76,53%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060001;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;ANDRANOVELONA;CEG ANDRANOVELONA;47,61804548;-19,63698928;76,53%;3;6;0;1;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060017;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;MORARANO OUEST;CEG TSARAHONENANA;47,61350408;-19,61237708;76,53%;0;7;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060018;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;ANDRANODOBO;CEG ANTEVAMENA;47,6209774;-19,67232929;76,53%;3;5;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060501;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;ANTANETIBE OUEST;CEG COMMUNAUTAIREANKAZONDANDY;???;???;76,53%;2;2;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060601;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;AVARATSENA;COLLEGE COMMUNAUTAIRE AVARATSENA;???;???;76,53%;4;1;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104061001;Privée;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;ANTANETIBE OUEST;COLLEGE PRIVE SAINT JOSEPH ANTANETIBE;47,56363122;-19,65430422;76,53%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104070001;Publique;AMBATOLAMPY;ANDRAVOLA VOHIPENO;ANDRAVOLA VOHIPENO;AMBINANIBE ANOSIARIVO;CEG COMMUNAUTAIRE ANDRAVOLA VOHIPENO;47,3779103;-19,40608997;76,53%;2;8;1;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104080008;Publique;AMBATOLAMPY;ANDRIAMBILANY;ANDRIAMBILANY;ANKADILALANA;CEG ANDRIAMBILANY;47,46550229;-19,29873164;76,53%;5;8;0;1;0;14;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104080009;Publique;AMBATOLAMPY;ANDRIAMBILANY;ANDRIAMBILANY;LOHANANDRO;CEG COMMUNAUTAIRE LOHANANDRO;47,47637851;-19,34699773;76,53%;6;4;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104090001;Publique;AMBATOLAMPY;ANTAKASINA;ANTAKASINA;ANTAKASINA;CEG COMMUNAUTAIRE ANTAKASINA;47,68976995;-19,51503644;76,53%;3;4;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104091005;Privée;AMBATOLAMPY;ANTAKASINA;ANTAKASINA;ANTAKASINA;ECOLE PRIVEE NON CONFESSIONNELLE FANAMBY ANTAKASINA;47,69105885;-19,51230423;76,53%;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104100001;Publique;AMBATOLAMPY;ANTANIMASAKA;ANTANIMASAKA;ANTANIMASAKA;CEG COMMUNAUTAIRE ANTANIMASAKA;47,56277149;-19,40479215;76,53%;2;5;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104101005;Privée;AMBATOLAMPY;ANTANIMASAKA;ANTANIMASAKA;AMBOHIDRAFY;COLLEGE PRIVE CATHOLIQUE NOTRE DAME DE LOUDES AMBOHIDRAFY;47,53644697;-19,42031417;76,53%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104110001;Publique;AMBATOLAMPY;ANTSAMPANDRANO;ANTSAMPANDRANO;ANTSAMPANDRANO;CEG ANTSAMPANDRANO;47,59093181;-19,54397434;76,53%;6;6;0;1;0;13;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104110019;Publique;AMBATOLAMPY;ANTSAMPANDRANO;ANTSAMPANDRANO;ANTANIMBARITSARA;CEG COMMUNAUTAIRE ANTANIMBARITSARA;47,61644432;-19,55553884;76,53%;4;2;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104111001;Privée;AMBATOLAMPY;ANTSAMPANDRANO;ANTSAMPANDRANO;ANTSAMPANDRANO;COLLEGE PRIVE SAINTE CECILE ANTSAMPANDRANO;47,59208487;-19,54226259;76,53%;9;0;8;0;0;17;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104120001;Publique;AMBATOLAMPY;BEHENJY;BEHENJY;TSARAFARA;CEG BEHENJY;47,4792823;-19,2171273;76,53%;5;13;2;0;0;20;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104120023;Publique;AMBATOLAMPY;BEHENJY;BEHENJY;ANTSAHALAVA;CEG ANTSAHALAVA;47,48352724;-19,26911948;76,53%;3;2;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104120026;Publique;AMBATOLAMPY;BEHENJY;BEHENJY;MORARANO;CEG MORARANO IHARANANDRIANA;47,48963608;-19,42566907;76,53%;4;2;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104120302;Publique;AMBATOLAMPY;BEHENJY;BEHENJY;AMBOANJOBE I;CEG AMBOANJOBE;47,51441315;-19,24066159;76,53%;2;2;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104121002;Privée;AMBATOLAMPY;BEHENJY;BEHENJY;BEHENJY CENTRE;LYCEE PRIVE CATHOLIQUE SACRE-COEUR DE JESUS BEHENJY;47,48540216;-19,20917988;76,53%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104121013;Privée;AMBATOLAMPY;BEHENJY;BEHENJY;BEHENJY CENTRE;ECOLE PRIVEE NON CONFESSIONNELLE NID DE SUCCES;47,48699802;-19,2107207;76,53%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104130001;Publique;AMBATOLAMPY;BELAMBO FIRAISANA;BELAMBO FIRAISANA;BELAMBO ANDAPA;CEG BELAMBO FIRAISANA;47,51512892;-19,39549174;76,53%;3;11;2;1;0;17;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104130010;Publique;AMBATOLAMPY;BELAMBO FIRAISANA;BELAMBO FIRAISANA;AMBONDRONA EST;CEG AMBONDRONA EST;47,50976535;-19,35550693;76,53%;2;6;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104130601;Privée;AMBATOLAMPY;BELAMBO FIRAISANA;BELAMBO FIRAISANA;BELAMBO ANDAPA;ECOLE PRIVEE FILAMATRA;47,52678;-19,40112;76,53%;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104130701;Publique;AMBATOLAMPY;BELAMBO FIRAISANA;BELAMBO FIRAISANA;MIADANA;CEG MIADANA SUD;47,4842964;-19,3852751;76,53%;3;2;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104131001;Privée;AMBATOLAMPY;ANDRIANTSIVALANA;BELAMBO FIRAISANA;ALAROBIA VAOVAO;COLLEGE PRIVE CATHOLIQUE ANDRAIDRAIKA;47,53865515;-19,31249783;76,53%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104131002;Privée;AMBATOLAMPY;BELAMBO FIRAISANA;BELAMBO FIRAISANA;BELAMBO ANDAPA;COLLEGE PRIVE CATHOLIQUE SAINT JOSEPH BELAMBO;47,52044388;-19,40355467;76,53%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104140001;Publique;AMBATOLAMPY;MANJAKATOMPO;MANJAKATOMPO;MANJAKATOMPO;CEG MANJAKATOMPO;47,43462;-19,32177096;76,53%;1;7;0;2;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104150001;Publique;AMBATOLAMPY;MORARANO;MORARANO;MORARANO;CEG MORARANO;47,47974744;-19,42573864;76,53%;4;9;0;1;0;14;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104150010;Publique;AMBATOLAMPY;MORARANO;MORARANO;FIERENANA;CEG FIERENANA;47,45300758;-19,42177391;76,53%;3;8;0;1;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104151002;Privée;AMBATOLAMPY;MORARANO;MORARANO;ANDRIAMINGODANA;INSTITUTION FANEVA ANNEXE ANDRIAMINGODANA;47,47712134;-19,4363031;76,53%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104160012;Publique;AMBATOLAMPY;SABOTSY NAMATOANA;SABOTSY NAMATOANA;SOANANTENAINA;CEG COMMUNAUTAIRE SABOTSY NAMATOANA;47,36433946;-19,30840027;76,53%;2;5;0;1;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104170001;Publique;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;TSANGAMBATONINTAOLO;CEG TSIAFAJAVONA;47,39012;-19,38032;76,53%;0;4;0;2;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104170013;Publique;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;AMBOLOKOTONA;CEG AMBOLOKOTONA HAUT;47,4017601;-19,39484068;76,53%;2;9;0;1;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104170014;Publique;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;CEG ANKENIHENY;47,33815874;-19,37941524;76,53%;3;5;0;2;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104171015;Privée;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;ANKADIVORY;COLLEGE POUR LE DEVELOPPEMENT ANKADIVORY;47,40427955;-19,36628513;76,53%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
