code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Bénevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
104020002;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBANIMASO I;EPP AMBANIMASO;47,44030684;-19,38140914;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;vola;(1=valider 
104020003;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;EPP AMBATOLAMPY VILLE;47,44514001;-19,37405634;Pas d'examen;0;2;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;0= nàn valider)
104020004;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBATOMENA;EPP AMBATOMENA;47,4584536;-19,37819351;Pas d'examen;2;1;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104020005;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANDAFIATSIMO;EPP ANDAFIATSIMO;47,42124632;-19,39328017;Pas d'examen;1;1;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104020006;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBODIRIANA;EPP ANDOHAFARIHY;47,42096636;-19,37501286;Pas d'examen;0;2;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104020007;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANKODONDONA II;EPP MAHAZINA;47,44286535;-19,40027913;Pas d'examen;0;2;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104020401;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBODIRIANA;ECOLE PRIVEE LA GLOIRE;47,42137;-19,37348;Pas d'examen;2;0;4;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104020603;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANKODONDONA I;ECOLE PRIVEE ELITE ACADEMY;47,43822949;-19,38908376;Pas d'examen;6;0;5;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104020604;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANKODONDONA I;ECOLE PRIVEE MIHARISOA SCHOOL;47,43822949;-19,38908376;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104020901;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;EPP MANARAPENITRA ANTANIMARINA;47,42905467;-19,36810915;Pas d'examen;0;1;0;1;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021001;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;ASSOCIATION KOLOINA;47,43189252;-19,3777969;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021002;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;CAP KOLOINA MITSINJO;47,42861856;-19,37362862;Pas d'examen;2;0;1;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021003;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;LYCEE PRIVE FJKM AMBATOLAMPY;47,4334634;-19,37989659;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021004;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;COLLEGE PRIVE LA PROVIDENCE;47,42982394;-19,37887007;Pas d'examen;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021006;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;ECOLE PRIVEE LA BERGERE;47,43204806;-19,37807686;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021008;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBODIRIANA;ECOLE PRIVEE NON CONFESSIONNELLE LES CYPRES;47,43067937;-19,38082978;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021012;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;LYCEE PRIVE JASCO;47,43161257;-19,3794611;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021013;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;ECOLE PRIVEE MIEL'S SCHOOL;47,42970461;-19,38583178;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021016;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;LYCEE PRIVE SANDRAVAL;47,43347166;-19,3903941;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021017;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANKODONDONA I;ECOLE PRIVEE LE PRINTEMPS;47,43762937;-19,38509232;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021018;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANKODONDONA I;ECOLE PRIVEE MARANATA;47,43606674;-19,38909656;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021019;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;LYCEE PRIVE ADVENTISTE BEMASOANDRO EST AMBATOLAMPY;47,431044;-19,3876595;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021024;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBANIMASO II;ECOLE PRIVEE LA LUMIERE AMBANIMASO;47,44036905;-19,3840532;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021026;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANKODONDONA II;PRESCOLAIRE MITSINJO ANTSAHABALIAKA;47,4402524;-19,40628269;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021027;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANKODONDONA I;ECOLE PRIVEE NON CONFESSIONNELLE LA CONFIANCE;47,43542495;-19,3896965;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021030;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;ECOLE PRIVEE NON CONFESSIONNELLE NY VOARA I;47,42645378;-19,39298918;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021031;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBANIMASO I;ECOLE PRIVEE LA FONTAINE;47,44130225;-19,38156468;Pas d'examen;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021032;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBODIRIANA;ECOLE PRIVEE LES ORCHIDEES;47,42488578;-19,38182519;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021033;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBANIMASO I;INSTITUTION MARTHE HERVEE;47,43870485;-19,38005601;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021037;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;ECOLE PRIVEE CATHOLIQUE SAINT JEAN PAUL II;47,43066222;-19,38869514;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104030002;Publique;AMBATOLAMPY;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;EPP AMBATONDRAKALAVAO;47,50762497;-19,45342111;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104030005;Publique;AMBATOLAMPY;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;AMBOHIPOLOALINA;EPP AMBOHIPOLOALINA;47,51812435;-19,47751797;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104030006;Publique;AMBATOLAMPY;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;AMPANGABE SUD;EPP AMPANGABE SUD;47,48825386;-19,49951617;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104030007;Publique;AMBATOLAMPY;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;BEZEZIKA;EPP BEZEZIKA;47,4966127;-19,46358221;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104040002;Publique;AMBATOLAMPY;AMBODIFARIHY FENOMANANA;AMBODIFARIHY FENOMANANA;AMBODIFARIHY;EPP AMBODIFARIHY FENOMANANA;47,56101025;-19,45662653;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104040006;Publique;AMBATOLAMPY;AMBODIFARIHY FENOMANANA;AMBODIFARIHY FENOMANANA;MAHAZINA;EPP MAHAZINA FIHAONANA;47,55766726;-19,49003075;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050001;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;MAHAZOARIVO;EPP MAHAZOARIVO;47,43252422;-19,47366502;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050002;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBONDRONA;EPP AMBONDRONA OUEST;47,48533028;-19,31746696;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050004;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;ANTSIRAVANA ANDRANOVELONA;EPP ANTSIRAVANA;47,43441928;-19,41888821;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050005;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;EPP IHAZOLAVA;47,41630913;-19,44989055;Pas d'examen;1;3;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050006;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;MANANJARASOA ANDAKANA;EPP MANANJARASOA ANDAKANA;47,46337778;-19,50909963;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050007;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;MAROHISANA;EPP MAROHISANA;47,37540598;-19,42107302;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050008;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;LOVAINJAFY;EPP NAMBININTSOA LOVAINJAFY;47,43970902;-19,49520966;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050009;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;ANDRANOFOTSY SAHAMADIO;EPP SAHAMADIO;47,48346391;-19,46126291;Pas d'examen;2;1;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050010;Publique;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;SOAVINA;EPP SOAVINA;47,4211028;-19,41080415;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104050101;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;COLLEGE PRIVE MADA ESPOIR;47,41328;-19,44533;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051001;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;COLLEGE PRIVE SAINT JOSEPH IHAZOLAVA;47,41651796;-19,45096077;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051002;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;ANDRANOFOTSY SAHAMADIO;ECOLE PRIVEE CATHOLIQUE AMBATOLAMPIKELY SAHAMADIO;47,47935272;-19,48223002;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051003;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;MANANJARASOA ANDAKANA;ECOLE PRIVEE CATHOLIQUE ANDAKANA;47,46132218;-19,50410746;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051005;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;LOVAINJAFY;ECOLE PRIVEE CATHOLIQUE SAINT MICHEL AMBOHIMARINA;47,43336603;-19,48927778;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051007;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;MANDROSOHASINA;ECOLE PRIVEE CATHOLIQUE SAINT LOUIS ANDRANOMANELATRA;47,40200454;-19,43531278;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051008;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;MAHAZOARIVO;ECOLE PRIVEE CATHOLIQUE VICTOIRE RASOAMANARIVO MAHAZOARIVO;47,43103636;-19,47352798;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051010;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;ANDRANOFOTSY SAHAMADIO;ECOLE PRIVEE CATHOLIQUE SAHAMADIO;47,47219035;-19,46537707;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051012;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;ECOLE PRIVEE LUTHERIENNE KOLOY IHAZOLAVA;47,4159959;-19,44654939;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060003;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;SAHAMANALONA;EPP AMBATOMAINTY;47,63844051;-19,63713888;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060006;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;ANDRANOVELONA;EPP ANDRANOVELONA;47,62144121;-19,63259575;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060008;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;ANTANETIBE OUEST;EPP ANKAZONDANDY;47,57207172;-19,65887822;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060009;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;ANDIDY;EPP ANKOMAKOMA;47,59779341;-19,64950038;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060011;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;AVARATSENA;EPP AVARATSENA;47,62711635;-19,69318204;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104060013;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;MORARANO OUEST;EPP TSARAHONENANA;47,61347273;-19,61192931;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104070002;Publique;AMBATOLAMPY;ANDRAVOLA VOHIPENO;ANDRAVOLA VOHIPENO;AMBATOHARANANA ANDRIAMPENITRA;EPP AMBATOHARANANA;47,39059901;-19,41571178;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104070004;Publique;AMBATOLAMPY;ANDRAVOLA VOHIPENO;ANDRAVOLA VOHIPENO;ANDRAVOLA VOHIPENO;EPP ANDRAVOLA VOHIPENO;47,36850941;-19,40165354;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104070005;Publique;AMBATOLAMPY;ANDRAVOLA VOHIPENO;ANDRAVOLA VOHIPENO;FIHAONANA MANGASOAVINA;EPP FIHAONANA;47,40556507;-19,41729843;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
